지역코드,date,build_year,dong,jibun,floor,use_area,total_deposit
11200,202006,2003,마장동,777-8,2,64.85,25000
11200,202006,2018,마장동,775-4,8,27.31,29000
11200,202006,2012,마장동,388-45,3,15.0,15634
11200,202006,2013,마장동,339-11,2,21.39,21560
11200,202006,2015,마장동,767-13,5,48.19,21097
11200,202006,2012,마장동,816-49,4,12.3,12000
11200,202006,1993,사근동,227-2,4,34.71,8000
11200,202006,2019,사근동,230-1,7,26.9,20000
11200,202006,2019,사근동,230-1,5,26.9,21000
11200,202006,2018,사근동,291-21,5,24.04,18500
11200,202006,2006,행당동,1-54,4,35.53,18560
11200,202006,2003,행당동,1-55,1,18.56,12878
11200,202006,2005,행당동,313-17,2,79.88,34000
11200,202006,1994,행당동,304-7,3,43.35,17000
11200,202006,2015,행당동,302-22,2,29.64,19000
11200,202006,2019,행당동,302-1,2,48.3,36000
11200,202006,2016,행당동,304,6,28.13,29426
11200,202006,2019,행당동,302-1,4,46.9,34268
11200,202006,1995,응봉동,265-22,3,48.54,12600
11200,202006,1993,응봉동,265-87,2,57.59,17000
11200,202006,1994,응봉동,193-12,1,65.62,26000
11200,202006,1994,응봉동,265-70,1,23.1,8317
11200,202006,2003,응봉동,193-116,4,59.82,18634
11200,202006,2002,응봉동,193-91,3,64.55,30000
11200,202006,1994,금호동1가,167-24,1,52.83,7926
11200,202006,1996,금호동1가,167-34,2,44.85,16000
11200,202006,1992,금호동1가,132-17,1,42.93,16500
11200,202006,1996,금호동1가,30,4,41.1,12000
11200,202006,1993,금호동1가,167-59,3,51.64,14853
11200,202006,1996,금호동1가,52,-1,33.9,6000
11200,202006,1995,금호동1가,167-27,3,35.43,10000
11200,202006,1997,금호동1가,13,3,53.3,15134
11200,202006,1992,금호동1가,132-12,-1,46.44,7353
11200,202006,2004,금호동2가,421-34,1,67.56,25000
11200,202006,2006,금호동3가,1344-41,2,56.05,25000
11200,202006,2002,금호동3가,817-4,3,36.75,12500
11200,202006,1996,금호동3가,984-1,3,20.13,4500
11200,202006,1993,금호동3가,1187,-1,41.52,5500
11200,202006,1996,금호동3가,984-1,4,20.13,5000
11200,202006,2002,금호동3가,102,1,58.77,23000
11200,202006,1996,금호동3가,984-1,2,45.21,17317
11200,202006,2002,금호동3가,102,4,75.8,26500
11200,202006,2008,금호동3가,95-1,2,78.84,25000
11200,202006,2015,금호동3가,587,6,29.45,28000
11200,202006,1993,금호동3가,127,1,44.6,22951
11200,202006,2016,금호동4가,1411,3,55.72,34000
11200,202006,1993,옥수동,296-4,2,42.0,20500
11200,202006,1993,옥수동,296-4,2,42.0,19900
11200,202006,1993,옥수동,296-4,2,42.0,19900
11200,202006,1997,옥수동,517-11,4,35.7,17597
11200,202006,1993,옥수동,450-12,1,75.72,30000
11200,202006,1987,옥수동,466,1,99.34,48000
11200,202006,1997,성수동1가,449-1,1,48.8,14000
11200,202006,2015,성수동1가,33-70,4,33.28,25000
11200,202006,1980,성수동1가,656-1267,2,52.03,17000
11200,202006,2008,성수동1가,13-124,5,85.0,38170
11200,202006,1991,성수동1가,236-1,2,59.7,20000
11200,202006,2007,성수동1가,86-1,3,70.3,22000
11200,202006,1978,성수동1가,685-260,2,81.22,30000
11200,202006,2012,성수동1가,656-1204,5,26.02,1000
11200,202006,2013,성수동1가,656-1252,4,19.88,23487
11200,202006,2003,성수동1가,16-43,4,74.76,41000
11200,202006,2003,성수동1가,685-314,4,37.18,20000
11200,202006,1978,성수동1가,374-1,2,60.5,10000
11200,202006,2007,성수동1가,35-2,5,76.32,30000
11200,202006,2012,성수동1가,13-101,4,18.05,12000
11200,202006,2007,성수동1가,318,2,82.4,27000
11200,202006,1989,성수동1가,656-322,3,58.23,34268
11200,202006,2018,성수동1가,13-163,8,16.38,19000
11200,202006,2006,성수동1가,160-1,4,98.46,30000
11200,202006,1983,성수동2가,590-1,1,47.52,12700
11200,202006,1978,성수동2가,336-2,3,49.82,18780
11200,202006,2012,성수동2가,315-44,4,14.387,13670
11200,202006,2012,성수동2가,289-149,2,16.45,13670
11200,202006,2008,성수동2가,299-40,2,37.76,22500
11200,202006,2012,성수동2가,321-58,2,29.94,19500
11200,202006,2017,성수동2가,289-146,6,29.81,23100
11200,202006,1978,성수동2가,336-2,5,24.23,12707
11200,202006,1985,성수동2가,338-4,1,65.52,23707
11200,202006,2008,성수동2가,299-40,3,85.0,25000
11200,202006,1983,성수동2가,265-4,3,56.88,20000
11200,202006,2012,성수동2가,321-63,5,29.47,19000
11200,202006,2016,성수동2가,299-175,4,29.97,23500
11200,202006,2016,성수동2가,299-175,4,29.97,22500
11200,202006,2012,성수동2가,321-64,2,28.27,19000
11200,202006,2012,성수동2가,289-149,5,16.45,15134
11200,202006,1983,성수동2가,590-1,2,47.52,15707
11200,202006,2012,성수동2가,321-64,4,29.76,22487
11200,202006,1984,성수동2가,309-50,1,48.6,20000
11200,202006,1989,성수동2가,268-5,3,57.6,20000
11200,202006,2012,성수동2가,289-149,3,17.52,15134
11200,202006,2007,성수동2가,647,3,63.34,25000
11200,202006,1985,성수동2가,269-236,1,51.3,19634
11200,202006,2019,성수동2가,299-242,6,25.78,32000
11200,202006,2013,송정동,72-113,5,36.35,17000
11200,202006,2013,송정동,72-113,5,27.61,17000
11200,202006,2017,송정동,73-885,3,32.46,3889
11200,202006,2001,송정동,72-103,4,43.77,14000
11200,202006,1995,송정동,73-400,3,76.92,30000
11200,202006,2012,용답동,63-3,3,14.35,6300
11200,202006,2020,용답동,228-8,12,26.74,26000
11200,202006,2020,용답동,228-8,13,18.85,23000
11200,202007,2013,하왕십리동,966-16,6,12.87,10000
11200,202007,2018,홍익동,125-1,6,34.74,33000
11200,202007,1977,홍익동,125,4,60.36,26000
11200,202007,2012,도선동,314,2,14.26,13926
11200,202007,2011,도선동,329-12,6,12.02,13000
11200,202007,1982,마장동,783-9,2,51.37,30707
11200,202007,2012,마장동,388-16,4,17.23,15000
11200,202007,2016,마장동,796-1,4,29.98,29500
11200,202007,2016,마장동,566-31,3,16.47,16634
11200,202007,2016,마장동,566-31,2,26.64,22500
11200,202007,2009,마장동,465-3,3,74.95,27000
11200,202007,2009,마장동,465-3,3,74.95,27000
11200,202007,2019,마장동,815-8,3,17.92,26463
11200,202007,2013,마장동,800-1,2,14.79,12000
11200,202007,2012,마장동,816-49,3,12.101,12926
11200,202007,2018,사근동,291-21,5,20.01,19950
11200,202007,2019,사근동,230-1,7,28.21,22000
11200,202007,2018,사근동,291-21,5,20.01,19950
11200,202007,2018,사근동,291-21,2,28.97,21000
11200,202007,2018,사근동,291-21,2,24.53,19900
11200,202007,2007,사근동,213-26,3,46.78,22951
11200,202007,2006,사근동,213-20,2,11.86,5500
11200,202007,2003,사근동,176-9,3,66.43,13878
11200,202007,2018,사근동,291-21,2,12.45,10000
11200,202007,2018,사근동,291-21,4,24.04,25000
11200,202007,2007,행당동,311-30,2,66.62,35000
11200,202007,2001,행당동,325-1,2,41.87,23000
11200,202007,2003,행당동,4-34,4,14.88,12000
11200,202007,2009,행당동,309-25,2,85.75,25024
11200,202007,2018,행당동,293-8,10,29.57,35000
11200,202007,2018,행당동,293-8,10,29.57,35000
11200,202007,1985,행당동,37-22,1,124.32,13670
11200,202007,2019,행당동,302-1,2,44.22,35000
11200,202007,1995,행당동,70-12,1,74.46,35000
11200,202007,2004,행당동,1-72,4,55.77,18560
11200,202007,2014,행당동,168-2,2,14.11,10682
11200,202007,2007,행당동,311-30,2,67.52,34000
11200,202007,2018,행당동,286-25,9,14.01,18000
11200,202007,2007,행당동,308-7,2,70.6,30000
11200,202007,2004,행당동,306,5,49.25,21000
11200,202007,1993,응봉동,265-158,1,38.29,8820
11200,202007,2003,응봉동,193-9,4,72.49,27000
11200,202007,1998,응봉동,265-108,1,53.2,13500
11200,202007,1995,응봉동,265-82,2,45.71,10000
11200,202007,1995,금호동1가,167-27,1,35.43,17000
11200,202007,1992,금호동1가,165-22,-1,43.98,14000
11200,202007,1994,금호동1가,167-22,-1,43.54,14000
11200,202007,1994,금호동1가,74-1,-1,17.28,4000
11200,202007,1993,금호동1가,57,4,55.73,5903
11200,202007,2010,금호동2가,652,2,85.0,32268
11200,202007,1989,금호동2가,421-1,3,58.17,10000
11200,202007,2003,금호동2가,651-5,4,62.64,29000
11200,202007,2014,금호동3가,1265-52,1,59.92,5953
11200,202007,1997,금호동3가,818,4,58.74,23487
11200,202007,2015,금호동3가,626-1,4,39.66,20000
11200,202007,2015,금호동3가,626-1,4,39.66,20000
11200,202007,2002,금호동3가,1344-32,1,61.25,21000
11200,202007,1992,금호동3가,206,3,50.39,20000
11200,202007,1995,금호동3가,54,2,46.86,16000
11200,202007,1992,금호동4가,1418-6,2,35.89,18097
11200,202007,1996,금호동4가,1092-1,6,61.07,19000
11200,202007,1996,금호동4가,1092-1,5,69.83,23000
11200,202007,2002,금호동4가,1418-9,1,61.71,28780
11200,202007,2004,옥수동,460-2,5,55.26,30000
11200,202007,1992,옥수동,297,-1,59.04,19000
11200,202007,1982,성수동1가,656-11,1,47.97,20000
11200,202007,2018,성수동1가,656-1170,6,23.1,21000
11200,202007,1982,성수동1가,685-185,2,54.61,14853
11200,202007,2006,성수동1가,45-2,3,44.88,20000
11200,202007,2004,성수동1가,46-1,3,49.71,20000
11200,202007,2018,성수동1가,656-1170,5,23.1,19500
11200,202007,2016,성수동1가,656-572,3,29.99,27000
11200,202007,1993,성수동1가,432-3,2,45.4,18634
11200,202007,1978,성수동1가,685-260,2,81.22,23500
11200,202007,1983,성수동1가,72-10,1,59.76,19000
11200,202007,1989,성수동1가,656-322,3,61.53,40000
11200,202007,2003,성수동1가,656-1074,2,55.3,30000
11200,202007,2018,성수동1가,13-163,6,16.38,19400
11200,202007,2003,성수동1가,685-1,4,28.5,22487
11200,202007,1987,성수동1가,656-329,2,67.35,29000
11200,202007,2012,성수동1가,13-101,5,18.05,13000
11200,202007,1978,성수동1가,685-260,2,81.22,26200
11200,202007,2008,성수동1가,13-124,3,60.26,27000
11200,202007,2003,성수동1가,685-1,3,28.64,15000
11200,202007,1990,성수동1가,656-1806,1,36.48,26414
11200,202007,2015,성수동1가,33-78,3,20.91,17000
11200,202007,2015,성수동1가,656-399,4,29.21,25414
11200,202007,2012,성수동1가,7-22,4,29.73,19500
11200,202007,2006,성수동1가,332,5,43.65,14000
11200,202007,2003,성수동1가,33-6,4,75.6,33000
11200,202007,2018,성수동1가,656-1170,6,29.48,28000
11200,202007,2016,성수동1가,656-572,5,16.9,13650
11200,202007,2012,성수동1가,656-700,4,16.52,13243
11200,202007,1978,성수동1가,656-372,2,62.31,14000
11200,202007,2014,성수동2가,299-149,5,12.74,11000
11200,202007,2014,성수동2가,299-82,2,14.85,9000
11200,202007,2012,성수동2가,321-52,2,26.34,22048
11200,202007,2003,성수동2가,216-23,4,71.01,24000
11200,202007,2008,성수동2가,299-40,3,37.76,21560
11200,202007,1986,성수동2가,299-185,2,35.01,16000
11200,202007,1994,성수동2가,494,4,43.72,20000
11200,202007,2018,성수동2가,299-85,2,29.23,22000
11200,202007,2017,성수동2가,255-4,3,27.56,21000
11200,202007,2019,성수동2가,299-242,6,26.05,33000
11200,202007,2015,성수동2가,299-80,5,44.28,33000
11200,202007,2018,성수동2가,269-105,4,51.85,36097
11200,202007,2014,성수동2가,299-82,5,14.85,8400
11200,202007,1986,성수동2가,269-9,3,51.57,12500
11200,202007,2012,성수동2가,299-170,3,15.81,9000
11200,202007,2016,성수동2가,289-167,6,28.6,23000
11200,202007,2012,성수동2가,321-63,2,29.47,17634
11200,202007,2012,성수동2가,321-63,2,29.47,18597
11200,202007,1993,성수동2가,634-3,4,89.63,25000
11200,202007,2016,성수동2가,299-178,6,28.63,22500
11200,202007,2016,성수동2가,299-175,3,29.88,23100
11200,202007,2012,성수동2가,299-170,2,14.13,9000
11200,202007,1983,성수동2가,265-4,1,54.0,20000
11200,202007,2019,성수동2가,299-242,5,25.78,32000
11200,202007,1983,성수동2가,269-205,3,56.11,8000
11200,202007,2003,성수동2가,216-25,2,61.68,29024
11200,202007,2011,성수동2가,299-51,2,27.26,14170
11200,202007,2016,성수동2가,299-174,4,29.79,24000
11200,202007,2018,송정동,73-538,3,44.18,19900
11200,202007,2016,송정동,89-2,4,44.31,20000
11200,202007,2013,송정동,72-113,2,26.16,17097
11200,202007,2016,송정동,73-547,5,31.21,22000
11200,202007,2018,송정동,67-25,2,28.64,25500
11200,202007,1990,송정동,97-20,2,33.57,7600
11200,202007,2020,용답동,228-8,10,26.74,26000
11200,202007,2020,용답동,228-8,11,26.74,26000
11200,202007,2020,용답동,228-8,11,26.74,26000
11200,202007,2016,용답동,42-12,2,46.5,26000
11200,202007,1986,용답동,26-20,1,27.65,7000
11200,202008,2015,홍익동,368,3,22.27,22951
11200,202008,2012,홍익동,364,3,16.82,13780
11200,202008,2018,홍익동,125-1,9,34.74,34000
11200,202008,2011,도선동,329-1,5,12.18,12926
11200,202008,2011,도선동,329-12,4,12.11,10585
11200,202008,2018,도선동,185-36,5,28.66,30000
11200,202008,2018,도선동,185-36,5,28.66,30000
11200,202008,2011,마장동,564-8,5,13.31,7000
11200,202008,1985,마장동,767-56,1,73.71,4782
11200,202008,2007,마장동,388-43,2,17.07,14463
11200,202008,2016,마장동,506-1,4,44.89,30000
11200,202008,2013,마장동,388-15,3,15.99,15634
11200,202008,2013,마장동,801-11,2,12.83,13500
11200,202008,2016,마장동,388-22,4,24.18,15000
11200,202008,2016,마장동,566-31,4,26.64,22500
11200,202008,2003,마장동,777-8,5,29.27,18560
11200,202008,1997,행당동,299-9,3,48.84,22000
11200,202008,2016,행당동,296-24,6,26.76,17097
11200,202008,2020,행당동,320-45,5,25.31,20000
11200,202008,2014,행당동,168-30,3,48.99,29000
11200,202008,1994,행당동,304-7,3,51.05,21000
11200,202008,2011,행당동,306-5,2,61.11,31000
11200,202008,2003,행당동,1-32,3,44.76,17926
11200,202008,1994,행당동,304-7,4,57.31,23000
11200,202008,2002,행당동,1-23,4,19.94,14121
11200,202008,2018,행당동,286-25,8,14.013,16800
11200,202008,2013,행당동,168-7,2,16.22,18560
11200,202008,2014,행당동,168-2,3,15.46,10585
11200,202008,2016,행당동,296-24,2,55.73,12000
11200,202008,2016,행당동,296-24,4,55.73,16707
11200,202008,2003,행당동,300-9,3,79.175,27000
11200,202008,2018,행당동,286-25,8,14.042,16800
11200,202008,1986,행당동,116-11,3,83.13,35000
11200,202008,2019,행당동,302-1,2,46.65,35000
11200,202008,2013,행당동,168-29,3,46.64,25560
11200,202008,2014,행당동,296-14,4,16.98,15292
11200,202008,2002,응봉동,193-91,2,66.86,30000
11200,202008,1996,응봉동,265-309,3,26.02,7000
11200,202008,1989,응봉동,193-100,1,51.18,9780
11200,202008,1993,응봉동,265-39,3,28.22,3500
11200,202008,1993,응봉동,265-105,2,59.33,14500
11200,202008,1997,응봉동,265-82,2,59.91,10000
11200,202008,2002,응봉동,264-93,1,57.52,18000
11200,202008,2003,응봉동,193-117,4,59.05,23000
11200,202008,1996,금호동1가,52,1,36.31,12000
11200,202008,1997,금호동1가,5,3,41.88,17926
11200,202008,1999,금호동1가,19,4,29.51,14170
11200,202008,1997,금호동1가,157,1,35.18,11780
11200,202008,2015,금호동2가,657-1,3,57.67,40000
11200,202008,1991,금호동2가,421-21,1,44.99,18634
11200,202008,2005,금호동2가,506,2,52.12,15000
11200,202008,2005,금호동2가,506,1,52.96,11000
11200,202008,1993,금호동3가,1237-2,-1,27.18,7000
11200,202008,2000,금호동3가,907-2,3,31.3,11780
11200,202008,1999,금호동3가,936,2,41.35,18560
11200,202008,1986,금호동3가,498-1,2,43.32,15000
11200,202008,2005,금호동3가,937,3,45.95,19000
11200,202008,1991,금호동3가,551,1,37.02,16000
11200,202008,1999,금호동3가,936,3,46.71,17634
11200,202008,2015,금호동3가,626-1,3,50.41,25000
11200,202008,1992,금호동3가,1265-10,-1,30.51,9500
11200,202008,2007,금호동4가,1402-2,5,47.83,26707
11200,202008,1991,옥수동,218-15,-1,34.65,13207
11200,202008,1981,성수동1가,656-1264,1,57.32,15000
11200,202008,1990,성수동1가,656-1201,1,45.26,26097
11200,202008,2003,성수동1가,16-43,4,74.76,43000
11200,202008,2003,성수동1가,16-47,4,59.52,31000
11200,202008,2013,성수동1가,656-28,4,52.51,29400
11200,202008,1978,성수동1가,685-260,2,81.22,40487
11200,202008,2002,성수동1가,13-45,2,32.25,20000
11200,202008,1982,성수동1가,656-11,1,47.97,20000
11200,202008,2012,성수동1가,656-700,5,16.81,15634
11200,202008,1990,성수동1가,656-1804,1,36.66,18000
11200,202008,2012,성수동1가,656-1106,2,15.17,13207
11200,202008,2015,성수동1가,656-2002,5,29.74,21000
11200,202008,1992,성수동1가,668-33,2,58.4,18522
11200,202008,1983,성수동1가,72-10,2,59.76,20000
11200,202008,1992,성수동1가,668-33,2,58.4,18520
11200,202008,2018,성수동1가,656-1170,3,29.48,31268
11200,202008,1990,성수동1가,656-319,1,36.51,25000
11200,202008,2015,성수동1가,33-78,5,26.85,21700
11200,202008,2015,성수동1가,33-78,5,26.85,23163
11200,202008,2006,성수동1가,357,3,43.89,16700
11200,202008,2016,성수동2가,299-174,3,46.34,31500
11200,202008,2004,성수동2가,321-81,4,60.32,22000
11200,202008,1983,성수동2가,590-1,1,47.52,18000
11200,202008,2015,성수동2가,299-80,4,44.28,32000
11200,202008,2011,성수동2가,299-51,2,19.11,14170
11200,202008,2011,성수동2가,299-51,4,27.26,13707
11200,202008,2012,성수동2가,289-244,2,17.8,16634
11200,202008,2012,성수동2가,321-64,4,29.04,20000
11200,202008,1993,성수동2가,484,2,45.07,19000
11200,202008,1995,성수동2가,224-6,1,26.28,7939
11200,202008,2016,성수동2가,299-175,4,29.88,23500
11200,202008,1994,성수동2가,299-247,3,57.79,21000
11200,202008,2011,성수동2가,299-51,4,19.11,14170
11200,202008,2003,성수동2가,216-23,3,64.85,23000
11200,202008,2016,성수동2가,299-175,6,29.88,24000
11200,202008,2016,성수동2가,299-174,6,29.88,22000
11200,202008,2003,성수동2가,216-24,3,63.12,22000
11200,202008,2017,성수동2가,299-168,5,15.3317,19560
11200,202008,2018,성수동2가,299-221,3,52.69,42000
11200,202008,1985,성수동2가,269-236,2,54.0,27560
11200,202008,1984,성수동2가,309-50,2,48.6,22000
11200,202008,2016,성수동2가,299-178,6,28.16,22500
11200,202008,2020,성수동2가,289-162,2,28.66,21500
11200,202008,2020,성수동2가,289-162,2,27.31,22500
11200,202008,1993,성수동2가,391-5,1,39.33,12000
11200,202008,1983,성수동2가,590-1,1,47.52,13000
11200,202008,1985,성수동2가,269-236,2,54.0,20000
11200,202008,2020,성수동2가,289-162,4,29.94,29000
11200,202008,2020,성수동2가,289-162,5,29.94,29000
11200,202008,2020,성수동2가,289-162,3,27.31,23000
11200,202008,2014,성수동2가,299-82,3,14.85,8400
11200,202008,2012,성수동2가,315-44,4,28.583,14000
11200,202008,2018,성수동2가,269-105,7,48.73,36341
11200,202008,2018,송정동,67-25,3,28.64,24000
11200,202008,2018,송정동,67-25,3,28.64,24000
11200,202009,2014,홍익동,367,2,28.49,22000
11200,202009,2013,홍익동,101-1,6,21.605,28000
11200,202009,2015,홍익동,368,4,25.11,23914
11200,202009,1996,도선동,332,1,57.15,27000
11200,202009,2012,도선동,314,3,14.5,15780
11200,202009,2012,도선동,314,5,12.66,14512
11200,202009,2018,마장동,775-2,7,27.5,25804
11200,202009,2013,마장동,339-11,5,21.39,22512
11200,202009,1983,마장동,798-4,1,65.85,30000
11200,202009,2012,마장동,816-49,3,12.101,13268
11200,202009,1984,마장동,793-22,1,77.41,25926
11200,202009,1993,사근동,309-69,2,33.93,16000
11200,202009,2006,사근동,213-20,4,31.59,15000
11200,202009,2004,사근동,213-2,4,23.81,8000
11200,202009,2004,사근동,213-2,4,23.81,8000
11200,202009,2004,사근동,213-2,3,13.53,6500
11200,202009,2004,사근동,213-2,4,27.29,8000
11200,202009,2004,사근동,188-6,3,16.68,11780
11200,202009,2015,행당동,302-22,3,29.64,21853
11200,202009,2004,행당동,1-25,1,75.79,8000
11200,202009,2011,행당동,317-132,2,73.79,39000
11200,202009,2013,행당동,168-29,4,46.64,23000
11200,202009,2004,행당동,1-43,4,56.78,12243
11200,202009,2014,행당동,302-27,3,37.77,24000
11200,202009,2014,행당동,302-27,3,37.77,24000
11200,202009,2003,행당동,300-9,1,20.79,12700
11200,202009,2003,응봉동,193-9,2,72.48,30000
11200,202009,2003,응봉동,193-9,2,72.48,30000
11200,202009,1994,응봉동,265-69,-1,51.09,12500
11200,202009,2003,응봉동,193-119,2,51.01,25000
11200,202009,1999,응봉동,193-134,2,53.85,23170
11200,202009,1992,응봉동,265-114,2,33.63,13707
11200,202009,1994,응봉동,265-102,1,58.31,13000
11200,202009,1994,응봉동,265-65,-1,30.45,3000
11200,202009,2000,금호동1가,20,1,21.81,12707
11200,202009,1996,금호동1가,65,2,29.41,14000
11200,202009,1996,금호동1가,167-23,1,39.12,16000
11200,202009,1996,금호동1가,167-23,1,39.12,15750
11200,202009,1995,금호동1가,21-2,3,35.32,8000
11200,202009,1999,금호동1가,1-160,2,51.12,18000
11200,202009,1998,금호동2가,508-2,4,63.49,21000
11200,202009,2002,금호동2가,791,3,34.59,18097
11200,202009,2003,금호동2가,421-33,2,60.36,34268
11200,202009,2002,금호동2가,501-11,1,68.7,15000
11200,202009,2002,금호동3가,508-1,2,60.68,30000
11200,202009,1995,금호동3가,48,1,43.5,18000
11200,202009,1992,금호동3가,206,2,50.39,18000
11200,202009,2004,금호동3가,541,3,70.86,22000
11200,202009,1994,금호동3가,980,-1,51.41,15000
11200,202009,1997,금호동3가,625-1,2,60.75,21000
11200,202009,1994,금호동3가,1186,1,32.87,11000
11200,202009,1986,금호동3가,498-1,2,43.32,15000
11200,202009,1992,금호동3가,94-1,2,49.01,18000
11200,202009,1999,금호동3가,934,2,41.88,19560
11200,202009,1995,금호동3가,86,1,44.67,16134
11200,202009,2003,금호동4가,1150,2,67.96,13000
11200,202009,1987,옥수동,466,3,188.56,92804
11200,202009,2008,옥수동,227-6,5,60.0,35024
11200,202009,2008,옥수동,227-6,5,60.0,35024
11200,202009,1987,옥수동,466,2,150.76,34268
11200,202009,1987,옥수동,466,3,164.62,80000
11200,202009,2017,성수동1가,656-314,4,29.34,25700
11200,202009,2006,성수동1가,190,4,33.58,21707
11200,202009,2012,성수동1가,656-1204,3,23.05,18560
11200,202009,2006,성수동1가,410-8,2,18.0,7800
11200,202009,2007,성수동1가,14-67,3,47.04,30000
11200,202009,1982,성수동1가,685-185,1,57.19,15750
11200,202009,2018,성수동1가,656-1170,4,28.87,25725
11200,202009,2017,성수동1가,656-1041,4,28.4,24600
11200,202009,2007,성수동1가,668-114,5,68.88,44000
11200,202009,2018,성수동1가,13-163,8,16.38,22365
11200,202009,2018,성수동1가,656-1170,4,29.48,24000
11200,202009,2006,성수동1가,190,5,18.03,12007
11200,202009,1991,성수동1가,463-9,2,33.67,9000
11200,202009,2006,성수동1가,301,2,56.1,23500
11200,202009,2001,성수동1가,685-251,4,28.31,16000
11200,202009,2012,성수동1가,7-22,3,29.53,19000
11200,202009,2017,성수동1가,656-1040,5,28.44,26200
11200,202009,2012,성수동1가,656-1204,3,29.72,21000
11200,202009,2008,성수동1가,13-124,3,60.26,27000
11200,202009,2002,성수동1가,13-45,2,32.25,18000
11200,202009,1991,성수동1가,236-1,4,33.39,13000
11200,202009,2011,성수동1가,656-972,4,14.08,14170
11200,202009,1989,성수동1가,656-322,1,58.23,31000
11200,202009,1992,성수동1가,236-12,1,39.57,14000
11200,202009,2007,성수동1가,35-2,2,84.85,28500
11200,202009,1997,성수동1가,449-1,4,43.74,16000
11200,202009,2020,성수동2가,289-162,6,29.94,29000
11200,202009,1983,성수동2가,265-4,1,50.94,22487
11200,202009,2012,성수동2가,321-52,4,18.43,15634
11200,202009,1989,성수동2가,268-5,3,57.6,20000
11200,202009,2016,성수동2가,289-198,3,27.21,19950
11200,202009,2020,성수동2가,289-162,5,29.94,29000
11200,202009,2002,성수동2가,289-73,3,55.98,15512
11200,202009,2020,성수동2가,289-162,4,29.94,29000
11200,202009,1986,성수동2가,269-9,3,63.18,20000
11200,202009,2016,성수동2가,299-29,3,29.975,26000
11200,202009,2019,성수동2가,299-227,3,23.53,25414
11200,202009,1992,성수동2가,634-1,1,45.09,13000
11200,202009,1983,성수동2가,269-207,1,52.01,18000
11200,202009,2003,성수동2가,216-24,3,63.12,22000
11200,202009,2012,성수동2가,321-92,5,19.4,11000
11200,202009,1978,성수동2가,572-7,1,53.32,11000
11200,202009,2016,성수동2가,299-29,5,29.9725,25200
11200,202009,1989,성수동2가,269-107,3,19.35,8000
11200,202009,2016,성수동2가,299-163,4,34.15,26560
11200,202009,1985,성수동2가,338-4,2,65.52,20000
11200,202009,2017,성수동2가,255-4,6,29.82,23500
11200,202009,2016,성수동2가,289-167,5,28.6,24150
11200,202009,2017,성수동2가,299-150,3,29.76,15634
11200,202009,1997,송정동,72-217,1,22.32,6600
11200,202009,2011,송정동,72-53,3,65.49,26878
11200,202009,2016,송정동,66-97,2,29.9,21000
11200,202009,2003,용답동,80-8,2,38.94,19000
11200,202009,2010,용답동,56-7,3,82.41,23487
11200,202009,2020,용답동,228-8,10,23.73,26500
11200,202010,1999,하왕십리동,890-97,2,52.99,17412
11200,202010,1977,홍익동,125,4,60.36,26000
11200,202010,2018,홍익동,125-1,9,29.54,32500
11200,202010,2012,홍익동,364,2,14.87,14243
11200,202010,2012,홍익동,302-3,3,15.54,9340
11200,202010,2011,도선동,329-12,5,12.04,12292
11200,202010,2011,도선동,329-1,4,12.07,12780
11200,202010,2011,도선동,329-12,4,12.04,12292
11200,202010,1984,마장동,793-23,1,66.4,23000
11200,202010,2003,마장동,777-8,4,42.77,18000
11200,202010,2013,마장동,797-19,3,14.83,15707
11200,202010,2011,마장동,564-8,4,13.5,8000
11200,202010,2016,마장동,566-31,2,29.2,23500
11200,202010,2015,마장동,767-13,7,48.19,31000
11200,202010,2015,마장동,767-13,7,48.19,31000
11200,202010,2004,사근동,213-2,5,46.34,8000
11200,202010,2004,사근동,213-2,5,46.34,14000
11200,202010,2004,사근동,213-2,5,49.79,17390
11200,202010,2004,사근동,213-2,5,49.79,13000
11200,202010,2006,사근동,213-20,4,24.87,8000
11200,202010,2014,행당동,302-27,3,29.01,20000
11200,202010,1993,행당동,3-18,4,57.31,34195
11200,202010,2018,행당동,286-25,10,14.042,16250
11200,202010,2011,행당동,317-132,2,74.26,31500
11200,202010,2007,행당동,311-30,3,66.62,35000
11200,202010,2003,행당동,1,2,78.76,32000
11200,202010,2014,행당동,168-2,4,30.455,18048
11200,202010,2018,행당동,286-25,10,14.08,18500
11200,202010,2014,행당동,302-27,2,29.01,21000
11200,202010,2003,행당동,1,2,78.76,32000
11200,202010,2001,행당동,306-23,3,66.18,33000
11200,202010,2001,행당동,306-23,3,66.18,33000
11200,202010,1994,행당동,304-7,1,22.96,7000
11200,202010,2003,행당동,303-3,2,63.21,29400
11200,202010,2015,행당동,304-21,3,16.17,13000
11200,202010,2016,행당동,311-7,5,28.8,29400
11200,202010,2015,행당동,12-5,5,20.2,20560
11200,202010,2018,행당동,286-25,9,14.013,16800
11200,202010,2003,응봉동,193-13,2,68.4,23000
11200,202010,1996,응봉동,265-145,2,47.22,8500
11200,202010,1993,응봉동,265-91,1,31.82,5500
11200,202010,1993,응봉동,193-189,2,30.44,10000
11200,202010,1996,금호동1가,131-4,1,41.58,16000
11200,202010,1993,금호동1가,53,3,59.4,20000
11200,202010,1999,금호동1가,1-155,1,42.33,15334
11200,202010,1999,금호동1가,1-155,-1,37.52,13207
