date,build_year,dong,floor,use_area,res_cnt,cctv_cnt,school_dis,sub_dis,total_deposit
202108,2019,금호동3가,2,29.91,93,134,0.1325258315015504,0.5722799820658746,22000
202108,1995,금호동3가,2,27.04,93,134,0.1325258315015504,0.3997100222232451,2000
202108,2003,금호동3가,2,40.04,93,134,0.1325258315015504,0.7324295396847356,17325
202108,2016,금호동4가,5,29.04,84,195,0.2749366743830267,0.137064784809465,25000
202108,2021,금호동4가,3,50.09,84,195,0.2749366743830267,0.7989751094340916,35000
202108,1992,옥수동,4,39.35,101,179,0.2304521073965688,0.1566883030806038,28000
202108,1997,옥수동,5,38.72,101,179,0.2304521073965688,0.3354939127963221,22000
202108,1987,옥수동,1,99.34,101,179,0.2304521073965688,0.6379241586586559,73000
202108,1987,옥수동,2,49.5,101,179,0.2304521073965688,0.3989984732793606,26000
202108,2007,성수동1가,2,47.04,551,483,0.5016939780633278,0.261772666573654,21000
202108,1990,성수동1가,3,36.54,551,483,0.5016939780633278,0.2193466387354436,27500
202108,1977,성수동1가,1,59.96,551,483,0.5016939780633278,0.3485283308768309,12000
202108,2006,성수동1가,4,43.92,551,483,0.5016939780633278,0.801476455354285,20000
202108,2011,성수동1가,4,16.52,551,483,0.5016939780633278,0.2557751025593406,14500
202108,2003,성수동1가,5,46.66,551,483,0.5016939780633278,0.2148466849770381,19845
202108,2003,성수동1가,5,46.66,551,483,0.5016939780633278,0.2148466849770381,19845
202108,1993,성수동1가,2,24.99,551,483,0.5016939780633278,0.5606295879736374,13000
202108,2007,성수동1가,2,60.15,551,483,0.5016939780633278,0.7293859329882779,24000
202108,2006,성수동1가,4,42.89,551,483,0.5016939780633278,0.8529103121425544,15700
202108,1980,성수동1가,2,52.03,551,483,0.5016939780633278,0.3247565386546906,14700
202108,2008,성수동1가,2,49.67,551,483,0.5016939780633278,0.3094725634066726,30000
202108,2006,성수동1가,2,13.74,551,483,0.5016939780633278,0.6579444158594784,5000
202108,1987,성수동1가,3,67.35,551,483,0.5016939780633278,0.2734098073828437,36000
202108,2007,성수동1가,4,84.85,551,483,0.5016939780633278,0.620182086843589,35000
202108,1987,성수동1가,2,67.35,551,483,0.5016939780633278,0.2734098073828437,32000
202108,2015,성수동1가,3,27.04,551,483,0.5016939780633278,0.5381207804659587,25200
202108,2013,성수동1가,4,19.88,551,483,0.5016939780633278,0.2680504584770318,25000
202108,2017,성수동1가,5,28.44,551,483,0.5016939780633278,0.1937586002518712,27500
202108,2006,성수동1가,3,66.08,551,483,0.5016939780633278,0.8535970811048303,22000
202108,2012,성수동1가,4,29.72,551,483,0.5016939780633278,0.2404911083114791,25000
202108,1978,성수동1가,2,60.93,551,483,0.5016939780633278,0.8230592862316135,16800
202108,2017,성수동2가,5,29.99,774,590,0.2007932979569494,0.5297157281305201,23000
202108,2016,성수동2가,3,16.93,774,590,0.2007932979569494,0.4091792922457162,12120
202108,1978,성수동2가,4,60.07,774,590,0.2007932979569494,0.676403389915697,9450
202108,2017,성수동2가,5,29.99,774,590,0.2007932979569494,0.5297157281305201,23000
202108,2000,성수동2가,3,46.33,774,590,0.2007932979569494,1.0323028893226256,14500
202108,2011,성수동2가,2,24.62,774,590,0.2007932979569494,0.519191026748363,18100
202108,1982,성수동2가,2,44.03,774,590,0.2007932979569494,0.4138044169568568,30000
202108,2020,성수동2가,2,28.66,774,590,0.2007932979569494,0.4475644561142153,22570
202108,1993,성수동2가,2,59.43,774,590,0.2007932979569494,0.8582505428781775,20000
202108,2012,성수동2가,4,19.52,774,590,0.2007932979569494,0.3076555698138548,16400
202108,2017,성수동2가,4,29.99,774,590,0.2007932979569494,0.5297157281305201,23000
202108,1993,성수동2가,4,39.33,774,590,0.2007932979569494,0.9548608032141755,13500
202108,2016,성수동2가,5,29.9725,774,590,0.2007932979569494,0.6048996258405587,25200
202108,1985,성수동2가,3,51.3,774,590,0.2007932979569494,0.6858113645290962,19000
202108,2016,성수동2가,5,29.9725,774,590,0.2007932979569494,0.6048996258405587,26450
202108,2016,성수동2가,4,29.24,774,590,0.2007932979569494,0.4964183207764588,23600
202108,2016,성수동2가,5,29.8475,774,590,0.2007932979569494,0.6048996258405587,25200
202108,2016,성수동2가,4,24.6,774,590,0.2007932979569494,0.4091792922457162,24250
202108,1982,성수동2가,3,44.03,774,590,0.2007932979569494,0.4138044169568568,23100
